,ID,D,E_Brent,Water_Injected_opex,Opt_ActivacionBasica_a_ab,Opt_Activacion_e1,Opt_Activacion_e2,Opt_Activacion_e3,Opt_Activacion_e4,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,Volumenes
707,707,1,45,0.25,1,0,0,1,1,42429.3337,-96183.2638,38732.182,-107780.2945,-146512.4765,0.0,1654540.5802,403818.8892,2669249.7668,105.24545116004596
708,708,1,50,0.25,1,0,0,1,1,42429.3337,-96183.2638,46358.3715,-55788.9241,-102147.2956,0.0,1654540.5802,403818.8892,2669249.7668,105.24545116004596
709,709,1,55,0.25,1,0,0,1,1,42429.3337,-96183.2638,54057.4334,-8859.1593,-62916.5926,0.0,1654540.5802,403818.8892,2669249.7668,105.24545116004596
710,710,1,60,0.25,1,0,0,1,1,42429.3337,-96183.2638,61808.979,36436.4636,-25372.5154,0.0,1654540.5802,403818.8892,2669249.7668,105.24545116004596
711,711,1,20,0.43,1,0,0,1,1,38044.5056,-119517.0238,471.5572,-53244.5281,-53716.0853,0.0,1654540.5802,467970.012,3045830.1414,105.24545116004596
712,712,1,25,0.43,1,0,0,1,1,38044.5056,-119517.0238,6367.8312,-333844.7024,-340212.5336,0.0,1654540.5802,467970.012,3045830.1414,105.24545116004596
713,713,1,30,0.43,1,0,0,1,1,38044.5056,-119517.0238,12811.7851,-286360.5033,-299172.2884,0.0,1654540.5802,467970.012,3045830.1414,105.24545116004596
714,714,1,35,0.43,1,0,0,1,1,38044.5056,-119517.0238,19857.4134,-236855.6709,-256713.0843,0.0,1654540.5802,467970.012,3045830.1414,105.24545116004596
715,715,1,40,0.43,1,0,0,1,1,38044.5056,-119517.0238,27011.7348,-186684.3499,-213696.0847,0.0,1654540.5802,467970.012,3045830.1414,105.24545116004596
716,716,1,45,0.43,1,0,0,1,1,38044.5056,-119517.0238,34351.7768,-134992.6138,-169344.3906,0.0,1654540.5802,467970.012,3045830.1414,105.24545116004596
717,717,1,50,0.43,1,0,0,1,1,38044.5056,-119517.0238,41826.0503,-83909.0304,-125735.0807,0.0,1654540.5802,467970.012,3045830.1414,105.24545116004596
718,718,1,55,0.43,1,0,0,1,1,38044.5056,-119517.0238,49400.8797,-33651.9582,-83052.8379,0.0,1654540.5802,467970.012,3045830.1414,105.24545116004596
719,719,1,60,0.43,1,0,0,1,1,38044.5056,-119517.0238,57050.353,12094.0391,-44956.3139,0.0,1654540.5802,467970.012,3045830.1414,105.24545116004596
720,720,1,20,0.06,1,0,1,0,0,47427.8558,21421.8834,6305.0943,-93457.222,-99762.3163,0.0,370746.688,336103.815,812408.6961,33.50595157604588
721,721,1,25,0.06,1,0,1,0,0,47427.8558,21421.8834,13324.7121,-67265.5171,-80590.2292,0.0,370746.688,336103.815,812408.6961,33.50595157604588
722,722,1,30,0.06,1,0,1,0,0,47427.8558,21421.8834,20715.6085,-40509.4509,-61225.0594,0.0,370746.688,336103.815,812408.6961,33.50595157604588
723,723,1,35,0.06,1,0,1,0,0,47427.8558,21421.8834,28300.5972,-12989.0269,-41289.6241,0.0,370746.688,336103.815,812408.6961,33.50595157604588
724,724,1,40,0.06,1,0,1,0,0,47427.8558,21421.8834,35911.2634,14601.9075,-21309.3559,0.0,370746.688,336103.815,812408.6961,33.50595157604588
725,725,1,45,0.06,1,0,1,0,0,47427.8558,21421.8834,43698.8982,42396.3894,-1302.5088,0.0,370746.688,336103.815,812408.6961,33.50595157604588
726,726,1,50,0.06,1,0,1,0,0,47427.8558,21421.8834,51463.8417,70318.8675,18855.0258,0.15870298699088972,370746.688,336103.815,812408.6961,33.50595157604588
727,727,1,55,0.06,1,0,1,0,0,47427.8558,21421.8834,59272.2089,98219.4207,38947.2118,0.3278191675389128,370746.688,336103.815,812408.6961,33.50595157604588
728,728,1,60,0.06,1,0,1,0,0,47427.8558,21421.8834,67113.5807,124352.181,57238.6003,0.498072557808127,370746.688,336103.815,812408.6961,33.50595157604588
729,729,1,20,0.155,1,0,1,0,0,44914.4743,15549.0828,4583.2616,-99685.37,-104268.6316,0.0,370746.688,369961.3521,904857.1583,33.50595157604588
730,730,1,25,0.155,1,0,1,0,0,44914.4743,15549.0828,11344.0453,-74157.6307,-85501.676,0.0,370746.688,369961.3521,904857.1583,33.50595157604588
731,731,1,30,0.155,1,0,1,0,0,44914.4743,15549.0828,18553.0794,-47817.8449,-66370.9243,0.0,370746.688,369961.3521,904857.1583,33.50595157604588
732,732,1,35,0.155,1,0,1,0,0,44914.4743,15549.0828,25882.0638,-20841.4139,-46723.4777,0.0,370746.688,369961.3521,904857.1583,33.50595157604588
733,733,1,40,0.155,1,0,1,0,0,44914.4743,15549.0828,33516.3896,6526.8868,-26989.5028,0.0,370746.688,369961.3521,904857.1583,33.50595157604588
734,734,1,45,0.155,1,0,1,0,0,44914.4743,15549.0828,41134.8175,34158.2853,-6976.5322,0.0,370746.688,369961.3521,904857.1583,33.50595157604588
735,735,1,50,0.155,1,0,1,0,0,44914.4743,15549.0828,48833.6434,61955.843,13122.1996,0.1104497176647971,370746.688,369961.3521,904857.1583,33.50595157604588
736,736,1,55,0.155,1,0,1,0,0,44914.4743,15549.0828,56674.5892,89740.02,33065.4307,0.2783121424415317,370746.688,369961.3521,904857.1583,33.50595157604588
737,737,1,60,0.155,1,0,1,0,0,44914.4743,15549.0828,64472.3245,117746.0367,53273.7122,0.4484054993924331,370746.688,369961.3521,904857.1583,33.50595157604588
738,738,1,20,0.25,1,0,1,0,0,42429.3337,9761.2774,2991.1965,-105586.6817,-108577.8781,0.0,370746.688,403818.8892,997305.6205,33.50595157604588
739,739,1,25,0.25,1,0,1,0,0,42429.3337,9761.2774,9472.7632,-80781.1703,-90253.9335,0.0,370746.688,403818.8892,997305.6205,33.50595157604588
740,740,1,30,0.25,1,0,1,0,0,42429.3337,9761.2774,16492.3028,-54917.8459,-71410.1487,0.0,370746.688,403818.8892,997305.6205,33.50595157604588
741,741,1,35,0.25,1,0,1,0,0,42429.3337,9761.2774,23670.054,-28272.5149,-51942.569,0.0,370746.688,403818.8892,997305.6205,33.50595157604588
742,742,1,40,0.25,1,0,1,0,0,42429.3337,9761.2774,31201.6937,-1173.046,-32374.7397,0.0,370746.688,403818.8892,997305.6205,33.50595157604588
743,743,1,45,0.25,1,0,1,0,0,42429.3337,9761.2774,38732.182,26042.8005,-12689.3815,0.0,370746.688,403818.8892,997305.6205,33.50595157604588
744,744,1,50,0.25,1,0,1,0,0,42429.3337,9761.2774,46358.3715,53714.663,7356.2915,0.06191799754042827,370746.688,403818.8892,997305.6205,33.50595157604588
745,745,1,55,0.25,1,0,1,0,0,42429.3337,9761.2774,54057.4334,81515.2967,27457.8633,0.23111317761209255,370746.688,403818.8892,997305.6205,33.50595157604588
746,746,1,60,0.25,1,0,1,0,0,42429.3337,9761.2774,61808.979,109292.1962,47483.2172,0.39966683128213826,370746.688,403818.8892,997305.6205,33.50595157604588
747,747,1,20,0.43,1,0,1,0,0,38044.5056,-830.6511,471.5572,-115921.6065,-116393.1637,0.0,370746.688,467970.012,1172471.1278,33.50595157604588
748,748,1,25,0.43,1,0,1,0,0,38044.5056,-830.6511,6367.8312,-92659.4748,-99027.3059,0.0,370746.688,467970.012,1172471.1278,33.50595157604588
749,749,1,30,0.43,1,0,1,0,0,38044.5056,-830.6511,12811.7851,-67816.5125,-80628.2975,0.0,370746.688,467970.012,1172471.1278,33.50595157604588
750,750,1,35,0.43,1,0,1,0,0,38044.5056,-830.6511,19857.4134,-41867.4456,-61724.859,0.0,370746.688,467970.012,1172471.1278,33.50595157604588
751,751,1,40,0.43,1,0,1,0,0,38044.5056,-830.6511,27011.7348,-15590.1665,-42601.9013,0.0,370746.688,467970.012,1172471.1278,33.50595157604588
752,752,1,45,0.43,1,0,1,0,0,38044.5056,-830.6511,34351.7768,11482.5425,-22869.2342,0.0,370746.688,467970.012,1172471.1278,33.50595157604588
753,753,1,50,0.43,1,0,1,0,0,38044.5056,-830.6511,41826.0503,38557.0102,-3269.0401,0.0,370746.688,467970.012,1172471.1278,33.50595157604588
754,754,1,55,0.43,1,0,1,0,0,38044.5056,-830.6511,49400.8797,66127.993,16727.1133,0.1407923214536135,370746.688,467970.012,1172471.1278,33.50595157604588
755,755,1,60,0.43,1,0,1,0,0,38044.5056,-830.6511,57050.353,93651.68,36601.327,0.3080738255864905,370746.688,467970.012,1172471.1278,33.50595157604588
756,756,1,20,0.06,1,0,1,0,1,47427.8558,-35364.3494,6305.0943,-145145.2084,-151450.3027,0.0,1017351.0014,336103.815,1508490.4546,66.40357149604588
757,757,1,25,0.06,1,0,1,0,1,47427.8558,-35364.3494,13324.7121,-170926.4228,-184251.1349,0.0,1017351.0014,336103.815,1508490.4546,66.40357149604588
758,758,1,30,0.06,1,0,1,0,1,47427.8558,-35364.3494,20715.6085,-133184.526,-153900.1345,0.0,1017351.0014,336103.815,1508490.4546,66.40357149604588
759,759,1,35,0.06,1,0,1,0,1,47427.8558,-35364.3494,28300.5972,-95572.9602,-123873.5574,0.0,1017351.0014,336103.815,1508490.4546,66.40357149604588
760,760,1,40,0.06,1,0,1,0,1,47427.8558,-35364.3494,35911.2634,-57212.8856,-93124.149,0.0,1017351.0014,336103.815,1508490.4546,66.40357149604588
761,761,1,45,0.06,1,0,1,0,1,47427.8558,-35364.3494,43698.8982,-20768.3454,-64467.2437,0.0,1017351.0014,336103.815,1508490.4546,66.40357149604588
762,762,1,50,0.06,1,0,1,0,1,47427.8558,-35364.3494,51463.8417,11874.063,-39589.7787,0.0,1017351.0014,336103.815,1508490.4546,66.40357149604588
763,763,1,55,0.06,1,0,1,0,1,47427.8558,-35364.3494,59272.2089,44316.7218,-14955.4871,0.0,1017351.0014,336103.815,1508490.4546,66.40357149604588
764,764,1,60,0.06,1,0,1,0,1,47427.8558,-35364.3494,67113.5807,76417.2591,9303.6784,0.1324124408625565,1017351.0014,336103.815,1508490.4546,66.40357149604588
765,765,1,20,0.155,1,0,1,0,1,44914.4743,-42988.8089,4583.2616,-123087.0343,-127670.2959,0.0,1017351.0014,369961.3521,1657157.9148,66.40357149604588
766,766,1,25,0.155,1,0,1,0,1,44914.4743,-42988.8089,11344.0453,-181746.5178,-193090.5631,0.0,1017351.0014,369961.3521,1657157.9148,66.40357149604588
767,767,1,30,0.155,1,0,1,0,1,44914.4743,-42988.8089,18553.0794,-144513.8214,-163066.9008,0.0,1017351.0014,369961.3521,1657157.9148,66.40357149604588
768,768,1,35,0.155,1,0,1,0,1,44914.4743,-42988.8089,25882.0638,-106824.6851,-132706.7489,0.0,1017351.0014,369961.3521,1657157.9148,66.40357149604588
769,769,1,40,0.155,1,0,1,0,1,44914.4743,-42988.8089,33516.3896,-69006.0118,-102522.4014,0.0,1017351.0014,369961.3521,1657157.9148,66.40357149604588
770,770,1,45,0.155,1,0,1,0,1,44914.4743,-42988.8089,41134.8175,-31083.093,-72217.9105,0.0,1017351.0014,369961.3521,1657157.9148,66.40357149604588
771,771,1,50,0.155,1,0,1,0,1,44914.4743,-42988.8089,48833.6434,1779.2319,-47054.4116,0.0,1017351.0014,369961.3521,1657157.9148,66.40357149604588
772,772,1,55,0.155,1,0,1,0,1,44914.4743,-42988.8089,56674.5892,33994.3097,-22680.2796,0.0,1017351.0014,369961.3521,1657157.9148,66.40357149604588
773,773,1,60,0.155,1,0,1,0,1,44914.4743,-42988.8089,64472.3245,66400.3323,1928.0077,0.08944022407486617,1017351.0014,369961.3521,1657157.9148,66.40357149604588
774,774,1,20,0.25,1,0,1,0,1,42429.3337,-50610.4644,2991.1965,-127508.7717,-130499.9682,0.0,1017351.0014,403818.8892,1805825.375,66.40357149604588
775,775,1,25,0.25,1,0,1,0,1,42429.3337,-50610.4644,9472.7632,-192249.8225,-201722.5857,0.0,1017351.0014,403818.8892,1805825.375,66.40357149604588
776,776,1,30,0.25,1,0,1,0,1,42429.3337,-50610.4644,16492.3028,-155159.1125,-171651.4153,0.0,1017351.0014,403818.8892,1805825.375,66.40357149604588
777,777,1,35,0.25,1,0,1,0,1,42429.3337,-50610.4644,23670.054,-118344.0834,-142014.1374,0.0,1017351.0014,403818.8892,1805825.375,66.40357149604588
778,778,1,40,0.25,1,0,1,0,1,42429.3337,-50610.4644,31201.6937,-80361.31,-111563.0037,0.0,1017351.0014,403818.8892,1805825.375,66.40357149604588
779,779,1,45,0.25,1,0,1,0,1,42429.3337,-50610.4644,38732.182,-42420.445,-81152.627,0.0,1017351.0014,403818.8892,1805825.375,66.40357149604588
780,780,1,50,0.25,1,0,1,0,1,42429.3337,-50610.4644,46358.3715,-8332.7342,-54691.1057,0.0,1017351.0014,403818.8892,1805825.375,66.40357149604588
781,781,1,55,0.25,1,0,1,0,1,42429.3337,-50610.4644,54057.4334,23962.3542,-30095.0791,0.0,1017351.0014,403818.8892,1805825.375,66.40357149604588
782,782,1,60,0.25,1,0,1,0,1,42429.3337,-50610.4644,61808.979,56114.5564,-5694.4226,0.047599414635696675,1017351.0014,403818.8892,1805825.375,66.40357149604588
783,783,1,20,0.43,1,0,1,0,1,38044.5056,-65414.1724,471.5572,-135886.8004,-136358.3577,0.0,1017351.0014,467970.012,2087511.089,66.40357149604588
784,784,1,25,0.43,1,0,1,0,1,38044.5056,-65414.1724,6367.8312,-143215.85,-149583.6812,0.0,1017351.0014,467970.012,2087511.089,66.40357149604588
785,785,1,30,0.43,1,0,1,0,1,38044.5056,-65414.1724,12811.7851,-175104.4182,-187916.2032,0.0,1017351.0014,467970.012,2087511.089,66.40357149604588
786,786,1,35,0.43,1,0,1,0,1,38044.5056,-65414.1724,19857.4134,-138872.7142,-158730.1276,0.0,1017351.0014,467970.012,2087511.089,66.40357149604588
787,787,1,40,0.43,1,0,1,0,1,38044.5056,-65414.1724,27011.7348,-101485.6947,-128497.4295,0.0,1017351.0014,467970.012,2087511.089,66.40357149604588
788,788,1,45,0.43,1,0,1,0,1,38044.5056,-65414.1724,34351.7768,-63997.2212,-98348.998,0.0,1017351.0014,467970.012,2087511.089,66.40357149604588
789,789,1,50,0.43,1,0,1,0,1,38044.5056,-65414.1724,41826.0503,-27351.6573,-69177.7076,0.0,1017351.0014,467970.012,2087511.089,66.40357149604588
790,790,1,55,0.43,1,0,1,0,1,38044.5056,-65414.1724,49400.8797,5091.4695,-44309.4102,0.0,1017351.0014,467970.012,2087511.089,66.40357149604588
791,791,1,60,0.43,1,0,1,0,1,38044.5056,-65414.1724,57050.353,37082.4265,-19967.9265,0.0,1017351.0014,467970.012,2087511.089,66.40357149604588
792,792,1,20,0.06,1,0,1,1,0,47427.8558,-5108.8911,6305.0943,-322104.0896,-328409.1839,0.0,1378682.9548,336103.815,2051971.383,99.22477767204595
793,793,1,25,0.06,1,0,1,1,0,47427.8558,-5108.8911,13324.7121,-263511.6066,-276836.3187,0.0,1378682.9548,336103.815,2051971.383,99.22477767204595
794,794,1,30,0.06,1,0,1,1,0,47427.8558,-5108.8911,20715.6085,-203688.7154,-224404.3239,0.0,1378682.9548,336103.815,2051971.383,99.22477767204595
795,795,1,35,0.06,1,0,1,1,0,47427.8558,-5108.8911,28300.5972,-142613.111,-170913.7082,0.0,1378682.9548,336103.815,2051971.383,99.22477767204595
796,796,1,40,0.06,1,0,1,1,0,47427.8558,-5108.8911,35911.2634,-81417.9587,-117329.2221,0.0,1378682.9548,336103.815,2051971.383,99.22477767204595
797,797,1,45,0.06,1,0,1,1,0,47427.8558,-5108.8911,43698.8982,-19361.6717,-63060.5699,0.0,1378682.9548,336103.815,2051971.383,99.22477767204595
798,798,1,50,0.06,1,0,1,1,0,47427.8558,-5108.8911,51463.8417,38807.5561,-12656.2856,0.0,1378682.9548,336103.815,2051971.383,99.22477767204595
799,799,1,55,0.06,1,0,1,1,0,47427.8558,-5108.8911,59272.2089,90989.4584,31717.2495,0.12588886785365946,1378682.9548,336103.815,2051971.383,99.22477767204595
800,800,1,60,0.06,1,0,1,1,0,47427.8558,-5108.8911,67113.5807,136232.0426,69118.462,0.2779181626233824,1378682.9548,336103.815,2051971.383,99.22477767204595
801,801,1,20,0.155,1,0,1,1,0,44914.4743,-17786.4962,4583.2616,-335238.3782,-339821.6398,0.0,1378682.9548,369961.3521,2253094.0633,99.22477767204595
802,802,1,25,0.155,1,0,1,1,0,44914.4743,-17786.4962,11344.0453,-278043.5011,-289387.5464,0.0,1378682.9548,369961.3521,2253094.0633,99.22477767204595
803,803,1,30,0.155,1,0,1,1,0,44914.4743,-17786.4962,18553.0794,-219165.6881,-237718.7675,0.0,1378682.9548,369961.3521,2253094.0633,99.22477767204595
804,804,1,35,0.155,1,0,1,1,0,44914.4743,-17786.4962,25882.0638,-159390.7327,-185272.7965,0.0,1378682.9548,369961.3521,2253094.0633,99.22477767204595
805,805,1,40,0.155,1,0,1,1,0,44914.4743,-17786.4962,33516.3896,-97993.678,-131510.0676,0.0,1378682.9548,369961.3521,2253094.0633,99.22477767204595
806,806,1,45,0.155,1,0,1,1,0,44914.4743,-17786.4962,41134.8175,-36647.6266,-77782.4441,0.0,1378682.9548,369961.3521,2253094.0633,99.22477767204595
807,807,1,50,0.155,1,0,1,1,0,44914.4743,-17786.4962,48833.6434,23675.2308,-25158.4126,0.0,1378682.9548,369961.3521,2253094.0633,99.22477767204595
808,808,1,55,0.155,1,0,1,1,0,44914.4743,-17786.4962,56674.5892,77498.8451,20824.2558,0.08472936808711612,1378682.9548,369961.3521,2253094.0633,99.22477767204595
809,809,1,60,0.155,1,0,1,1,0,44914.4743,-17786.4962,64472.3245,124657.9376,60185.613,0.2357504209474053,1378682.9548,369961.3521,2253094.0633,99.22477767204595
810,810,1,20,0.25,1,0,1,1,0,42429.3337,-30903.6106,2991.1965,-347869.2009,-350860.3974,0.0,1378682.9548,403818.8892,2454216.7436,99.22477767204595
811,811,1,25,0.25,1,0,1,1,0,42429.3337,-30903.6106,9472.7632,-293361.6871,-302834.4503,0.0,1378682.9548,403818.8892,2454216.7436,99.22477767204595
812,812,1,30,0.25,1,0,1,1,0,42429.3337,-30903.6106,16492.3028,-235174.1446,-251666.4474,0.0,1378682.9548,403818.8892,2454216.7436,99.22477767204595
813,813,1,35,0.25,1,0,1,1,0,42429.3337,-30903.6106,23670.054,-175196.364,-198866.418,0.0,1378682.9548,403818.8892,2454216.7436,99.22477767204595
814,814,1,40,0.25,1,0,1,1,0,42429.3337,-30903.6106,31201.6937,-114900.8346,-146102.5284,0.0,1378682.9548,403818.8892,2454216.7436,99.22477767204595
815,815,1,45,0.25,1,0,1,1,0,42429.3337,-30903.6106,38732.182,-53330.7765,-92062.9585,0.0,1378682.9548,403818.8892,2454216.7436,99.22477767204595
816,816,1,50,0.25,1,0,1,1,0,42429.3337,-30903.6106,46358.3715,8091.9581,-38266.4134,0.0,1378682.9548,403818.8892,2454216.7436,99.22477767204595
817,817,1,55,0.25,1,0,1,1,0,42429.3337,-30903.6106,54057.4334,63269.0364,9211.603,0.043088806095781466,1378682.9548,403818.8892,2454216.7436,99.22477767204595
818,818,1,60,0.25,1,0,1,1,0,42429.3337,-30903.6106,61808.979,112011.5777,50202.5987,0.19476053863156512,1378682.9548,403818.8892,2454216.7436,99.22477767204595
819,819,1,20,0.43,1,0,1,1,0,38044.5056,-58703.1922,471.5572,-368639.376,-369110.9332,0.0,1378682.9548,467970.012,2835291.2958,99.22477767204595
820,820,1,25,0.43,1,0,1,1,0,38044.5056,-58703.1922,6367.8312,-317536.1318,-323903.9629,0.0,1378682.9548,467970.012,2835291.2958,99.22477767204595
821,821,1,30,0.43,1,0,1,1,0,38044.5056,-58703.1922,12811.7851,-262904.8569,-275716.6419,0.0,1378682.9548,467970.012,2835291.2958,99.22477767204595
822,822,1,35,0.43,1,0,1,1,0,38044.5056,-58703.1922,19857.4134,-204315.8649,-224173.2783,0.0,1378682.9548,467970.012,2835291.2958,99.22477767204595
823,823,1,40,0.43,1,0,1,1,0,38044.5056,-58703.1922,27011.7348,-145137.5597,-172149.2945,0.0,1378682.9548,467970.012,2835291.2958,99.22477767204595
824,824,1,45,0.43,1,0,1,1,0,38044.5056,-58703.1922,34351.7768,-84887.7374,-119239.5142,0.0,1378682.9548,467970.012,2835291.2958,99.22477767204595
825,825,1,50,0.43,1,0,1,1,0,38044.5056,-58703.1922,41826.0503,-23974.5074,-65800.5577,0.0,1378682.9548,467970.012,2835291.2958,99.22477767204595
826,826,1,55,0.43,1,0,1,1,0,38044.5056,-58703.1922,49400.8797,35088.7835,-14312.0962,0.0,1378682.9548,467970.012,2835291.2958,99.22477767204595
827,827,1,60,0.43,1,0,1,1,0,38044.5056,-58703.1922,57050.353,88602.5205,31552.1675,0.1162132038909977,1378682.9548,467970.012,2835291.2958,99.22477767204595
828,828,1,20,0.06,1,0,1,1,1,47427.8558,-66543.7182,6305.0943,-435334.2422,-441639.3365,0.0,2025287.2682,336103.815,2748053.1415,132.12239759204596
829,829,1,25,0.06,1,0,1,1,1,47427.8558,-66543.7182,13324.7121,-367892.0602,-381216.7723,0.0,2025287.2682,336103.815,2748053.1415,132.12239759204596
830,830,1,30,0.06,1,0,1,1,1,47427.8558,-66543.7182,20715.6085,-296769.7754,-317485.3839,0.0,2025287.2682,336103.815,2748053.1415,132.12239759204596
831,831,1,35,0.06,1,0,1,1,1,47427.8558,-66543.7182,28300.5972,-225428.3422,-253728.9394,0.0,2025287.2682,336103.815,2748053.1415,132.12239759204596
832,832,1,40,0.06,1,0,1,1,1,47427.8558,-66543.7182,35911.2634,-153449.8379,-189361.1013,0.0,2025287.2682,336103.815,2748053.1415,132.12239759204596
833,833,1,45,0.06,1,0,1,1,1,47427.8558,-66543.7182,43698.8982,-86182.7927,-129881.6909,0.0,2025287.2682,336103.815,2748053.1415,132.12239759204596
834,834,1,50,0.06,1,0,1,1,1,47427.8558,-66543.7182,51463.8417,-23710.5857,-75174.4274,0.0,2025287.2682,336103.815,2748053.1415,132.12239759204596
835,835,1,55,0.06,1,0,1,1,1,47427.8558,-66543.7182,59272.2089,37362.1492,-21910.0597,0.007172000123958014,2025287.2682,336103.815,2748053.1415,132.12239759204596
836,836,1,60,0.06,1,0,1,1,1,47427.8558,-66543.7182,67113.5807,95920.2791,28806.6984,0.1476740103780589,2025287.2682,336103.815,2748053.1415,132.12239759204596
837,837,1,20,0.155,1,0,1,1,1,44914.4743,-81478.659,4583.2616,-452691.8621,-457275.1237,0.0,2025287.2682,369961.3521,3005394.8198,132.12239759204596
838,838,1,25,0.155,1,0,1,1,1,44914.4743,-81478.659,11344.0453,-385371.3608,-396715.4061,0.0,2025287.2682,369961.3521,3005394.8198,132.12239759204596
839,839,1,30,0.155,1,0,1,1,1,44914.4743,-81478.659,18553.0794,-315512.9334,-334066.0128,0.0,2025287.2682,369961.3521,3005394.8198,132.12239759204596
840,840,1,35,0.155,1,0,1,1,1,44914.4743,-81478.659,25882.0638,-244890.089,-270772.1528,0.0,2025287.2682,369961.3521,3005394.8198,132.12239759204596
841,841,1,40,0.155,1,0,1,1,1,44914.4743,-81478.659,33516.3896,-173946.1656,-207462.5552,0.0,2025287.2682,369961.3521,3005394.8198,132.12239759204596
842,842,1,45,0.155,1,0,1,1,1,44914.4743,-81478.659,41134.8175,-104242.9917,-145377.8092,0.0,2025287.2682,369961.3521,3005394.8198,132.12239759204596
843,843,1,50,0.155,1,0,1,1,1,44914.4743,-81478.659,48833.6434,-41104.3183,-89937.9617,0.0,2025287.2682,369961.3521,3005394.8198,132.12239759204596
844,844,1,55,0.155,1,0,1,1,1,44914.4743,-81478.659,56674.5892,19966.0751,-36708.5142,0.0,2025287.2682,369961.3521,3005394.8198,132.12239759204596
845,845,1,60,0.155,1,0,1,1,1,44914.4743,-81478.659,64472.3245,79851.0883,15378.7638,0.10739251367652745,2025287.2682,369961.3521,3005394.8198,132.12239759204596
846,846,1,20,0.25,1,0,1,1,1,42429.3337,-96621.1741,2991.1965,-434599.3632,-437590.5597,0.0,2025287.2682,403818.8892,3262736.4981,132.12239759204596
847,847,1,25,0.25,1,0,1,1,1,42429.3337,-96621.1741,9472.7632,-403994.0883,-413466.8515,0.0,2025287.2682,403818.8892,3262736.4981,132.12239759204596
848,848,1,30,0.25,1,0,1,1,1,42429.3337,-96621.1741,16492.3028,-334997.3095,-351489.6124,0.0,2025287.2682,403818.8892,3262736.4981,132.12239759204596
849,849,1,35,0.25,1,0,1,1,1,42429.3337,-96621.1741,23670.054,-264857.0967,-288527.1507,0.0,2025287.2682,403818.8892,3262736.4981,132.12239759204596
850,850,1,40,0.25,1,0,1,1,1,42429.3337,-96621.1741,31201.6937,-193613.4001,-224815.0938,0.0,2025287.2682,403818.8892,3262736.4981,132.12239759204596
851,851,1,45,0.25,1,0,1,1,1,42429.3337,-96621.1741,38732.182,-122441.3161,-161173.4981,0.0,2025287.2682,403818.8892,3262736.4981,132.12239759204596
852,852,1,50,0.25,1,0,1,1,1,42429.3337,-96621.1741,46358.3715,-58920.0411,-105278.4126,0.0,2025287.2682,403818.8892,3262736.4981,132.12239759204596
853,853,1,55,0.25,1,0,1,1,1,42429.3337,-96621.1741,54057.4334,2822.4943,-51234.939,0.0,2025287.2682,403818.8892,3262736.4981,132.12239759204596
854,854,1,60,0.25,1,0,1,1,1,42429.3337,-96621.1741,61808.979,62712.5949,903.6159,0.06814373666006686,2025287.2682,403818.8892,3262736.4981,132.12239759204596
855,855,1,20,0.43,1,0,1,1,1,38044.5056,-125678.1761,471.5572,-423435.5183,-423907.0755,0.0,2025287.2682,467970.012,3750331.2571,132.12239759204596
856,856,1,25,0.43,1,0,1,1,1,38044.5056,-125678.1761,6367.8312,-434300.5853,-440668.4164,0.0,2025287.2682,467970.012,3750331.2571,132.12239759204596
857,857,1,30,0.43,1,0,1,1,1,38044.5056,-125678.1761,12811.7851,-368488.3738,-381300.1588,0.0,2025287.2682,467970.012,3750331.2571,132.12239759204596
858,858,1,35,0.43,1,0,1,1,1,38044.5056,-125678.1761,19857.4134,-300299.5431,-320156.9565,0.0,2025287.2682,467970.012,3750331.2571,132.12239759204596
859,859,1,40,0.43,1,0,1,1,1,38044.5056,-125678.1761,27011.7348,-231054.7648,-258066.4996,0.0,2025287.2682,467970.012,3750331.2571,132.12239759204596
860,860,1,45,0.43,1,0,1,1,1,38044.5056,-125678.1761,34351.7768,-159810.4974,-194162.2741,0.0,2025287.2682,467970.012,3750331.2571,132.12239759204596
861,861,1,50,0.43,1,0,1,1,1,38044.5056,-125678.1761,41826.0503,-92179.8947,-134005.945,0.0,2025287.2682,467970.012,3750331.2571,132.12239759204596
862,862,1,55,0.43,1,0,1,1,1,38044.5056,-125678.1761,49400.8797,-29971.8377,-79372.7174,0.0,2025287.2682,467970.012,3750331.2571,132.12239759204596
863,863,1,60,0.43,1,0,1,1,1,38044.5056,-125678.1761,57050.353,30389.7531,-26660.5999,0.0,2025287.2682,467970.012,3750331.2571,132.12239759204596
864,864,1,20,0.06,1,1,0,0,0,47427.8558,232995.6705,6305.0943,14581.6882,8276.5939,0.08506088186783736,249732.2868,336103.815,759837.2231,69.8894455738274
865,865,1,25,0.06,1,1,0,0,0,47427.8558,232995.6705,13324.7121,71054.1678,57729.4557,0.5933018409406813,249732.2868,336103.815,759837.2231,69.8894455738274
866,866,1,30,0.06,1,1,0,0,0,47427.8558,232995.6705,20715.6085,118067.4119,97351.8034,1.0999101466994092,249732.2868,336103.815,759837.2231,69.8894455738274
867,867,1,35,0.06,1,1,0,0,0,47427.8558,232995.6705,28300.5972,159446.9245,131146.3273,1.6040989490498998,249732.2868,336103.815,759837.2231,69.8894455738274
868,868,1,40,0.06,1,1,0,0,0,47427.8558,232995.6705,35911.2634,200074.6413,164163.3779,2.1080238565978666,249732.2868,336103.815,759837.2231,69.8894455738274
